1Q4nr/2N4p/2qpkbp1/4p3/4P2P/5KP1/PP3P2/4R3 b - - 1 25,e6d7 c7d5 f6d8 b8a7 d7e8 a7g7 d8f6 d5f6 g8f6 g7h8,1956,crushing middlegame veryLong
r4k2/ppp3p1/2n3Qr/1q5p/1bbP2nP/4BR2/PP3P2/R5K1 b - - 5 22,g4f6 e3h6 g7h6 a1e1 b4e7 f3f6 e7f6 g6f6,1427,equality middlegame pin quietMove veryLong
2r3k1/pb2b2p/1q2p3/1Pp1B1p1/P3np2/4QP1P/4B1P1/R1R3K1 w - - 0 25,e3d3 c5c4 e5d4 c4d3 c1c8 b7c8,1258,advantage discoveredAttack long master middlegame
4r3/pbpk2pp/1p1br3/1N4B1/8/8/PPPR1PPP/3R2K1 w - - 7 22,h2h3 e6e1 d1e1 e8e1,693,kingsideAttack mate mateIn2 middlegame short
2rr2k1/b1q2pp1/p6p/8/1pPP4/1P1B2P1/1P1Q3P/3RR1K1 w - - 1 26,d2b4 d8d4 g1g2 c7c6,2238,advantage middlegame short
r5k1/5ppp/4p3/2P5/3P4/8/5PPP/q1R3K1 w - - 0 36,c1a1 a8a1,600,backRankMate endgame mate mateIn1 oneMove rookEndgame
6Q1/p3r1p1/3b2kp/3B1pq1/2P4n/7P/PB3PP1/2R2K2 w - - 4 29,c1c3 g5d2 d5f7 e7f7,1939,crushing middlegame short
3Q4/pp2r3/k1p5/2qp4/1P4P1/2P1P3/P7/1K3R2 b - - 0 35,c5e3 d8a5,1066,endgame mate mateIn1 oneMove
3r4/p3kpp1/1p5p/2n1PPN1/2P4P/4K3/P7/7R w - - 0 26,g5e4 d8d3 e3e2 c5e4 e2d3 e4f2 d3e3 f2h1,1067,crushing deflection endgame exposedKing fork sacrifice veryLong
r4rk1/pp1n1ppp/1q6/2bp4/N2N2n1/P3B3/1PP2PPP/R2QR1K1 b - - 4 14,b6c7 d1g4,1725,crushing hangingPiece middlegame oneMove
3r3k/pp5P/1qR3p1/5pp1/8/8/1P2QPP1/5K1R b - - 0 31,b6c6 e2e5 c6f6 e5f6,1168,endgame mate mateIn2 short
4r1k1/pp3q2/2p1p1rp/3pQ3/P2P4/2P3P1/1P2RP1P/R5K1 w - - 2 26,e5h5 g6g3 f2g3 f7h5,1182,advantage discoveredAttack endgame kingsideAttack short
r4k2/b4p1p/R2n2p1/3P4/4PP2/3N4/6PP/7K w - - 0 43,a6d6 a7c5 d6d8 a8d8,1310,advantage endgame short
r2k1b2/p2p4/b1p1p3/6QP/8/2P1R3/P1P2P1q/3RK3 b - - 3 27,d8c7 g5a5 c7c8 a5a6,1413,crushing fork master middlegame short
4k3/n6p/1p2p1b1/pP2N3/6PP/r3bP2/3BB1K1/5R2 w - - 0 32,d2e3 a3e3 g2f2 e3e5,1150,advantage fork middlegame short
r7/1p4Q1/p2kp3/2p5/1P1nP2p/P6P/5qP1/3R3K b - - 0 36,f2e2 b4c5 d6c6 g7d4 e2d1 d4d1,1865,crushing endgame long pin
1r4k1/p5p1/2p1R2p/2PpQ3/2nP4/B3PP1P/P5PK/4q3 w - - 9 34,e6e8 b8e8 e5e8 g8h7 a3c1 e1c1,1215,advantage endgame long trappedPiece
2kr3r/4qpQp/2n1p1p1/1B1p4/3P4/2P4P/1P1b1PP1/R4RK1 b - - 0 19,d8g8 a1a8 c8c7 a8g8 h8g8 g7g8,1557,crushing long middlegame
r1b1k2r/pp3ppp/1q2p3/2P1P3/4P3/N2p1N2/nPnQ2PP/2RK1B1R b kq - 2 16,b6c5 f1d3 c2e3 d1e2 a2c1 h1c1,1966,advantage long middlegame
6k1/5pp1/p7/1p2r1pn/3q4/P4R1P/1PQ5/3R3K b - - 5 41,d4h4 d1d8 e5e8 d8e8,1118,endgame mate mateIn2 short
r3k2r/ppq2p2/2p1b1p1/3pP3/3Pn2b/2P2Q2/PP2B3/RN3KNR b kq - 1 17,e4g3 f3g3 h4g3 h1h8 e8e7 h8a8,1493,equality long middlegame skewer
4r1k1/p1pb2pp/1bp1rpq1/2BpP3/3Q4/1N6/PPP2RPP/5RK1 b - - 3 23,f6e5 f2f8 e8f8 f1f8,714,kingsideAttack mate mateIn2 middlegame short
r3r3/3k4/p1p5/R2b4/3B1R2/6PP/1P3P2/6K1 w - - 3 33,b2b4 e8e1 g1h2 e1h1,650,endgame mate mateIn2 short
3r2k1/1bQ3p1/p2p3p/3qp1b1/1p6/1P1B4/P1P3PP/1K3R2 b - - 4 25,d5c6 c7f7 g8h8 f7f8 d8f8 f1f8,1744,kingsideAttack long mate mateIn3 middlegame sacrifice
r3kbnr/2p2p1p/p1ppbqp1/4p3/4P3/P1PP1Q2/1P3PPP/RNB1K1NR b KQkq - 0 9,f8h6 f3f6 g8f6 c1h6,1599,advantage middlegame short
4q1k1/pb3pp1/1b5p/8/5B2/P6P/1Q3PP1/5RK1 w - - 1 26,b2e5 e8c6 e5b8 g8h7,1681,crushing defensiveMove endgame short
4rrk1/ppp3pp/5p2/3p1N2/3P1P2/4P3/PPP1q3/2K3RQ b - - 5 21,g8h8 g1g7 e2e3 f5e3,1454,advantage endgame short
2b4k/2p3q1/2p1r3/p2p3Q/8/2P3P1/P1P4P/4R2K b - - 1 36,g7h6 h5h6 e6h6 e1e8 h8g7 e8c8,1309,advantage endgame exposedKing fork long
2k5/1pr3pp/5p2/8/P2P4/8/1R2nPPP/2R3K1 w - - 4 35,b2e2 c7c1 e2e1 c1e1,635,backRankMate endgame hangingPiece mate mateIn2 rookEndgame short
8/8/4r1k1/R3p2p/4K3/6P1/5P2/8 b - - 15 61,g6g5 a5e5 e6e5 e4e5 g5g4 e5e4 h5h4 g3h4,2300,crushing endgame master rookEndgame veryLong
1r2k2r/p4pp1/1q2p1p1/2ppP3/5P2/4R3/PP4PP/1R1Q3K b k - 0 20,b6b4 e3b3 e8g8 b3b4,1327,advantage endgame short
3r2k1/5pp1/7p/p1R1P3/5P2/P4BPb/7P/6K1 w - - 1 29,f3g2 d8d1 g1f2 d1d2,1182,advantage endgame short
4r1k1/p5pp/2Q2pb1/3p4/3q1b2/P1N4P/BP1r2P1/2R2R1K b - - 0 28,d2b2 c6d5 d4d5 a2d5 g8h8 f1f4,2682,advantage kingsideAttack long middlegame
1r3r2/p3q1p1/1p1p2k1/2pBnp2/8/1P2PP2/P1P3RQ/6K1 b - - 5 30,g6f6 h2h4 g7g5 h4g5,1366,mate mateIn2 middlegame short
2Q5/5k1p/pq1p2p1/1p1P1p2/8/4r2P/6P1/R3R1K1 w - - 0 29,c8d7 e3e7 g1h2 e7d7,1322,crushing discoveredAttack endgame short
1b5k/1p6/p1p3r1/P3p2p/1PR1P2P/3n1PP1/7K/3R4 b - - 1 46,d3b2 d1d8 g6g8 d8g8 h8g8 c4c2,1365,advantage endgame exposedKing fork long
1n1q1rk1/Q1b2p1p/2p1p3/2Pp4/1P2n1p1/4PN2/P3BPPP/1RR3K1 w - - 0 18,f3d4 c7h2 g1h2 d8h4 h2g1 h4f2,1855,attraction crushing kingsideAttack long master middlegame sacrifice
1k5r/p1p2p1p/PpQnp1p1/3pP3/3Pq3/2P3P1/1P3P1P/R3K2R w KQ - 1 26,e1d2 d6c4 c6c4 d5c4,1091,advantage endgame short
2r1kb1r/1p3ppp/2n1b3/1B1pR3/P2p3q/8/3B1PP1/RN1Q2K1 b k - 1 20,f8d6 d2g5 h4f2 g1f2,1919,advantage middlegame pin short
8/4R1pp/p2R4/1p2P3/1b6/4k3/6PP/r2B2K1 b - - 2 33,b4d6 e5d6 e3d2 e7f7,2720,crushing discoveredAttack endgame short
3r2k1/5pp1/7p/p3q3/Q2R4/1P1R3P/P4PPK/2r5 w - - 3 30,g2g3 d8d4 a4d4 e5e1,2115,crushing endgame short
r3k2r/2p3pp/p1p5/2b1N3/4b3/2P4P/PP4P1/RN1R3K b kq - 0 19,a8d8 d1d8 e8d8 e5f7 d8e8 f7h8,1297,attraction crushing exposedKing fork long middlegame
2k3q1/1p3p2/p4n2/6r1/4PB2/P2P1P1p/7Q/2KB4 w - - 0 32,f4g5 g8g5 c1b1 g5g2,1761,crushing endgame short
r5k1/ppp3pp/3p1r2/8/2P1P1P1/2P5/P1QB1qPK/R6R w - - 1 20,h1f1 f6h6 d2h6 f2c2,1996,advantage middlegame short
4r3/5k2/p4P2/8/2K3R1/P7/1r1p4/7R w - - 0 42,g4d4 e8c8 c4d5 c8c1,2228,advantage endgame rookEndgame short
6k1/6p1/7b/pp1NB2p/3P4/2P3RP/PP2Q1PK/2q2r2 w - - 1 39,g3f3 f1h1 h2g3 h5h4 g3f2 c1g1,2065,long mate mateIn3 middlegame
rn1k1b1r/pQ2p1pp/2p1BP2/8/8/4B3/PPPK1P1P/3b2q1 b - - 1 15,e7f6 b7c8 d8e7 e3c5,1821,mate mateIn2 middlegame short
3r3k/1b2q3/p1p1p1B1/3p2PQ/7K/2P4P/PP6/8 b - - 0 33,h8g7 h5h7 g7f8 h7h8,1097,endgame mate mateIn2 short
r4q2/ppp2bk1/5np1/4Q1P1/2pP4/2P1PP2/2P5/2KR4 b - - 0 24,a8e8 g5f6 g7g8 e5g5 e8e6 e3e4,2474,advantage defensiveMove endgame long
r2q1r1k/1b1np1bp/p1npQ1p1/1p4N1/3P4/1B5P/PP3PP1/RNBR2K1 b - - 2 15,c6d4 e6g8 f8g8 g5f7,1617,kingsideAttack mate mateIn2 middlegame sacrifice short smotheredMate
3rr1k1/2p2p1n/3q3Q/p1p1pP2/1p2P2P/1P1P4/P1P2P2/2KR2R1 b - - 2 22,g8h8 h6g7,1031,mate mateIn1 middlegame oneMove
r4rk1/pp3ppn/2p4p/4P3/5qbb/2PB1N2/PP3PPP/R2QR1K1 w - - 1 17,d3h7 g8h7 d1d3 g4f5,1386,advantage middlegame short
1r1q1rk1/1b2bp1p/4pnp1/1pp1N1BP/p2P4/2P2Q2/PPB2PP1/2KR3R w - - 0 21,h5g6 b7f3 g6f7 f8f7,1602,advantage master middlegame short superGM
5n1k/pp4pn/5bp1/2Pp1P2/6q1/1B2Q1P1/PP5P/5RK1 w - - 1 32,f5g6 f6d4 e3d4 g4d4,1129,crushing master middlegame pin short
rn2kb1r/ppp1qppp/8/4N3/3P4/6P1/PPP1Q2P/R4RK1 b kq - 2 13,b8d7 f1f7 e7e6 f7d7,1720,advantage attackingF2F7 middlegame short
kr6/p5R1/q1p4p/4Q3/8/P6P/1P2p2P/K7 b - - 3 43,c6c5 e5e4 a6b7 g7b7,1918,crushing endgame short
rn2k2r/ppp1b1pp/5q2/7b/4Q2N/5P2/PPP3PP/RN2KB1R w KQkq - 1 12,b1c3 f6h4 e4h4 e7h4,1203,advantage opening short
6k1/ppp3pq/3p1r2/3P4/2P3Q1/3P1r1p/P1KR1P2/7R b - - 3 37,f3f2 g4c8 f6f8 c8e6 g8h8 h1h3 f2d2 c2d2 h7h3 e6h3,2173,advantage endgame pin veryLong
r2qkbnr/1pp2ppp/p1n5/4P3/4N1b1/4BN2/PPP2PPP/R2QKB1R b KQkq - 0 7,c6e5 d1d8 a8d8 f3e5,1343,advantage intermezzo opening short
r2q1rk1/pp3ppp/1bn5/3p4/4n1b1/1N2P1P1/PP1Q1PBP/RNB2RK1 w - - 0 13,d2c2 c6b4 g2e4 b4c2,1176,advantage opening short trappedPiece
6rk/1b3p1Q/p1q2Pp1/1p1r4/3p1R2/P2B4/1PPR2PP/7K b - - 0 31,h8h7 f4h4 d5h5 h4h5,1221,mate mateIn2 middlegame pin short
r1bqkb1r/pp1n1ppp/2p1pn2/6N1/2BP4/8/PPP1QPPP/R1B1K1NR b KQkq - 5 7,f8e7 g5f7 d8a5 c1d2,2112,attackingF2F7 crushing opening short
2qr3k/6pp/8/5p2/1P1Qp3/4P1P1/P5K1/R7 w - - 12 40,d4b2 f5f4 e3f4 c8g4 b2f2 d8d3 a1e1 d3f3 e1e4 f3f2,2721,advantage clearance endgame veryLong
r2q1rk1/1b2bppp/p1p5/1p1pP3/2P1N1Nn/6QP/P4P2/R1B2KR1 b - - 1 21,h4f5 g4h6 g8h8 h6f5,1912,crushing kingsideAttack middlegame pin short
5r1k/1p2Np2/p3b1Pp/8/1Q1bP3/PP6/1q1rNRPP/4R1K1 w - - 9 34,g6g7 h8g7 b4d4 d2d4,2043,crushing middlegame pin short
rnb1k2r/1pp2p1p/pq2pp2/3n4/3N4/P2B2Q1/1PP3PP/2KR2NR b kq - 1 16,b6d4 d3b5 a6b5 d1d4,1324,advantage discoveredAttack opening short
1r4k1/2q2pb1/3p2pp/p1pP4/P1P1N3/5P1P/6P1/1R2Q1K1 b - - 2 30,b8e8 e4f6 g7f6 e1e8,1021,crushing discoveredAttack endgame kingsideAttack short
5rr1/4pk2/q4npp/2pPp3/2P4N/3Q1R1P/6P1/4R1K1 w - - 7 33,e1e5 a6a1 f3f1 a1e5,1133,advantage fork middlegame short
3r2k1/pp3p2/1np1q1p1/4p3/3nQP2/6P1/PP4BP/3R1RK1 b - - 1 25,e5f4 d1d4 d8d4 e4d4,1373,crushing middlegame short
1k4r1/pp6/6q1/4P3/2Pp4/1P3RP1/P3RK1r/5Q2 w - - 6 36,f2e1 h2h1 f1h1 g6b1 e1d2 b1h1,2639,crushing endgame exposedKing long pin sacrifice skewer
r1bq2kr/pp1nb1pp/2p1Nn2/4p3/4P3/2N5/PPP2PPP/R1BQ1RK1 b - - 3 10,d8e8 e6c7 e8d8 c7a8,1605,equality fork opening short
1n3rk1/1QB1p1bp/p5p1/1p2Np2/3qpP2/8/PP3nPP/RN3R1K w - - 2 21,f1f2 d4d1 f2f1 d1f1,1185,kingsideAttack mate mateIn2 middlegame short
4k3/7Q/3pp1p1/2p3P1/1p1nP3/3P3P/1P4BK/3q4 b - - 2 38,d1d3 h7g6 e8d7 g6f7,1425,advantage endgame short
6k1/ppQ2p1p/2n1q1p1/3p4/6nP/2PB1N2/PP3PP1/6K1 b - - 3 24,e6e7 c7c8 g8g7 c8g4,1018,crushing endgame fork short
2r4r/1p3kp1/p2Bp3/3p1p1q/3P2p1/2P1Q2P/PP3PP1/4R1K1 b - - 1 32,g4h3 e3e6,639,endgame mate mateIn1 oneMove
r5r1/1p2kpQ1/p3b3/2PqN3/8/3B4/5PPP/R3R1K1 w - - 1 34,g7h6 d5g2,1010,mate mateIn1 middlegame oneMove
2kr3r/1p1q1p2/p1pb1n2/P4bpp/N2Pp3/6PP/1PP1NPBK/R2Q1R2 b - - 1 18,h5h4 a4b6 c8b8 b6d7,1476,advantage fork middlegame short
2r3k1/1p2pp1p/p3qbp1/1br1P3/2NN4/1P5P/P3QPP1/2R2RK1 b - - 2 23,b5c4 d4e6 c4e2 c1c5 c8c5 e6c5 e2f1 e5f6,2435,crushing middlegame veryLong
8/4N3/3r1pk1/p3n2p/7P/P1R3K1/6P1/8 b - - 8 34,g6h6 e7f5 h6h7 f5d6,1198,crushing endgame fork short
r4rk1/ppqb2pp/2p5/6N1/P7/1B1Q4/1bP2PPP/R4RK1 b - - 4 19,g8h8 d3h7,1017,kingsideAttack mate mateIn1 middlegame oneMove
r2q1rk1/p2n1ppp/1bp1p3/3pPnP1/1P1P1P2/2P4P/2B5/RNB1QRK1 w - - 1 20,h3h4 f5d4 c3d4 b6d4 g1g2 d4a1,1642,advantage exposedKing fork long opening
4r1k1/p4ppp/2p5/3p4/6P1/1N5P/1qP3Q1/R6K w - - 2 31,a1a7 e8e1 g2g1 e1g1,1334,crushing endgame short
r2q1r1k/ppp3bp/3p2p1/3Pp3/2Q1n3/2PBR2P/PP3PP1/R5K1 w - - 0 20,c4e4 f8f4 e3e2 f4e4,1540,crushing middlegame short trappedPiece
4k1r1/p4pr1/1q1pp3/7Q/2pNb3/B1P5/P1P3PP/R4R1K w - - 0 22,d4e6 e4g2,1406,kingsideAttack mate mateIn1 middlegame oneMove
8/3q2k1/p5p1/5pNp/2b1p2P/4P1P1/1Q3P2/6K1 b - - 7 37,g7f8 b2b4 f8e8 b4c4,2135,crushing endgame fork short
1r3rk1/3b4/6pp/p1ppR3/Pp5q/1P1P3P/1P4PN/R2Q2K1 w - - 2 26,e5d5 d7c6 d1g4 h4g4 h2g4 c6d5,1800,crushing long middlegame
8/8/4Q3/8/r1kp3P/8/5r2/3K4 b - - 9 54,c4d3 e6b3 d3e4 b3a4,1332,crushing endgame fork queenRookEndgame short
r2q1rk1/ppp2ppp/2n5/3pP3/3PnB2/5P2/P1B2P1P/R2Q1RK1 b - - 0 15,e4c3 d1d3 c3e2 d3e2,1487,advantage middlegame short trappedPiece
5rk1/1pr1pp1p/p2p2pQ/1q1P4/8/1P1PR3/P4PPP/5RK1 b - - 4 21,b5d5 e3h3 d5h5 h3h5,1445,advantage endgame quietMove short
r1bq1rk1/p1n2pbp/1p1p2p1/2p1n3/2P1P3/2N2NPP/PP2QPB1/R1BR2K1 w - - 0 13,c1g5 e5f3 e2f3 d8g5,1170,advantage kingsideAttack middlegame short
8/R4p2/2k1p1p1/4P2b/2pB1P1P/2P1K1P1/1r6/8 w - - 7 46,a7f7 b2e2,945,endgame mate mateIn1 oneMove
5r1k/ppq3pp/2p1Bp2/8/1P6/2B3P1/P1b3PP/R3R1K1 b - - 0 21,f8e8 e6f5 e8e1 a1e1,2155,advantage middlegame short
3r2k1/1p3ppp/pQ2n1q1/4p3/4P3/2P2P2/PP4PP/4KB1R w K - 0 20,f1c4 g6g2 b6d8 e6d8,1087,crushing endgame short
2k5/ppp2Np1/5n1p/2qr4/8/P6P/1PP1QPP1/4R1K1 w - - 1 22,e2e8 f6e8 e1e8 c8d7,1558,crushing endgame short
8/pp6/4k2p/3p2p1/2pP2K1/P1P4P/1P6/8 b - - 0 38,b7b5 g4h5 e6f5 h5h6,1481,endgame equality pawnEndgame short
rn4k1/p3qp1p/b2p2p1/2pP4/4r3/2P1BN1P/P1Q2PP1/R3K2R w KQ - 4 16,f3d2 e4e3 f2e3 e7e3,654,crushing middlegame short
r5q1/pp3p1k/2p1p2P/3pP3/P2P1p1R/8/1PP5/2KQ4 b - - 0 32,g8g5 h4g4 a8g8 g4g5,1705,advantage endgame short
r1bk2N1/ppppb1p1/2n5/6BQ/8/8/PPP1BPqP/RN2K2R w KQ - 2 17,h1g1 g2g1 e2f1 g1g5 h5g5 e7g5,1753,advantage hangingPiece long middlegame
r1bq1rk1/p2n1pp1/1ppN4/3n2N1/3P4/6P1/PP3PBP/R2Q1RK1 w - - 1 14,d1h5 d7f6 d6f7 f6h5 f7d8 f8d8,1788,advantage long middlegame
2r4k/1R3Qpp/p7/4q3/8/2r4P/5PP1/1R4K1 w - - 1 30,b7e7 c3c1 b1c1 c8c1,1021,endgame mate mateIn2 short
8/6K1/8/3p4/1p1k4/2p5/1PPN4/8 w - - 0 41,b2c3 d4c3 d2f3 c3c2,1644,crushing endgame knightEndgame short
r4rk1/1b5p/p7/1p2B1pq/2pP1p2/2P1RPP1/PPB3KP/R2Q4 w - - 0 26,e3e1 f4g3 e5g3 b7f3 g2g1 f3d1,1665,crushing fork long middlegame
r4rk1/1pp3p1/4R2p/1p2P3/8/7P/PP3PP1/R5K1 w - - 1 25,g2g3 g8f7 e6d6 c7d6,1880,crushing endgame rookEndgame short trappedPiece
1r1r2k1/p5pp/Q2Rp3/4p3/1P6/P3P2P/2q1KPP1/6NR w - - 3 26,e2f3 d8f8 f3g3 c2g6 g3h2 f8f2,2336,crushing deflection long middlegame
8/2r2pkp/4p1p1/2q5/5Q2/R3P3/5PPP/5RK1 w - - 2 28,f1a1 c5c1 a1c1 c7c1,1245,backRankMate endgame mate mateIn2 sacrifice short
3r2k1/p3bp1p/1p2p3/3q2n1/1P1B4/P4NP1/1QR1PPKP/8 w - - 3 24,h2h4 g5f3 e2f3 d5d4 b2d4 d8d4,1198,advantage long middlegame
5rk1/3R2pp/p1r2p2/4p3/N7/1P4Q1/P1q2PP1/5b1K b - - 1 28,c6c7 g3g7,1015,mate mateIn1 middlegame oneMove
3q2k1/p1Q2ppp/1p6/2p5/8/1P5P/P4PP1/4R1K1 b - - 0 24,d8c7 e1e8,685,backRankMate endgame mate mateIn1 oneMove queenRookEndgame
r3k1nr/pp1n1p1p/2p1p1p1/8/2P1Nq2/5P2/PPB1QP1P/1K1R3R b kq - 3 16,e8c8 d1d4 c8c7 h1d1,2490,advantage clearance defensiveMove master middlegame short
r4rk1/pp2p1b1/2np2p1/3Q2B1/4P3/1N6/PPP1Bq2/2K4R b - - 0 19,f8f7 h1f1 f2f1 e2f1,1929,advantage middlegame pin short
7k/p4pp1/4p3/q1Nb4/8/1P2PP2/P1Q3PP/6K1 w - - 1 25,e3e4 a5e1,738,endgame mate mateIn1 oneMove
4r1k1/p6p/1p2q1p1/2pp4/6P1/1P1P1P2/P1Q1P3/2b1KR2 w - - 0 34,c2c1 e6e2,748,endgame mate mateIn1 oneMove
r5k1/pppnqppp/8/8/2bPn3/P6Q/1BP2PPP/R3R1K1 b - - 1 17,e7e6 h3e6 c4e6 e1e4,1571,advantage capturingDefender middlegame short
2r2rk1/p1Q2ppp/8/8/1b2P3/1PB2qP1/P2P1P1P/R3R1K1 w - - 2 22,c7a7 b4c5 e1e3 f3e3 f2e3 c5a7,2196,advantage long middlegame
3r1rk1/p4pp1/2p3Qp/4p1n1/1qB1P1n1/1PN5/P1P2PPP/3R1RK1 w - - 5 20,c3a4 b4c4 b3c4 f7g6,1562,advantage middlegame short
r1b3k1/2q2pp1/2p1p2p/2N5/1p2P3/6P1/P2Q1P1P/3R2K1 b - - 1 24,a8a3 d2d8 c7d8 d1d8 g8h7 d8c8,1009,advantage endgame fork long
1r4k1/p3qpp1/bp2p2p/8/4B3/8/Q4PPP/3R2K1 b - - 5 24,b8d8 d1d8 e7d8 a2a6,1478,endgame equality short
1q5k/3P1Qpp/8/5p2/5P2/5B1P/6PK/2q2b2 b - - 0 39,c1d2 f7e8 b8e8 d7e8q,1188,advancedPawn backRankMate endgame mate mateIn2 promotion short
8/6pp/5p2/1p1pk3/1P3P2/3KP1PP/8/8 b - - 0 36,e5f5 d3d4 f5e6 d4c5,1805,crushing endgame pawnEndgame short
3r2k1/2p1qp1n/p7/1p2P2Q/7R/5N1P/1P3PP1/3b2K1 b - - 4 31,f7f6 e5f6 h7f6 h5h8 g8f7 f3g5 f7g6 h8h6,2097,crushing exposedKing middlegame veryLong
8/1R2Rp2/5pkp/8/5P2/5nPK/r6P/8 w - - 1 37,e7f7 f3g1 h3h4 a2h2 h4g4 h6h5,1701,deflection endgame long mate mateIn3
4k3/3n3r/p5R1/1p3p1p/1Bp5/P1P2p1P/2P2KP1/8 w - - 0 27,f2f3 d7e5 f3f4 e5g6,728,crushing endgame fork short
3r2k1/pq3p1p/1p2bnp1/2pNp3/2P1P3/PP3PbP/3B2P1/2QK1B1R b - - 2 29,g8g7 d2h6 g7h8 c1g5 b7e7 g5g3,1557,clearance crushing fork long middlegame
2r2rk1/3P1p1p/1Q4p1/p1B1P3/P1b5/2N3P1/3q1PKP/4R3 b - - 0 29,c8d8 e1d1 d2d1 c3d1,2419,crushing middlegame short
2k3r1/R7/1p2pnr1/3p1p2/3P1q2/2P3R1/1P2Q2P/5NK1 b - - 0 28,c8b8 e2a6 g6g3 h2g3 g8g3 f1g3 f4g3 g1f1 g3f4 f1e2 f4e4 e2d2,2309,crushing defensiveMove middlegame veryLong
r3r2k/pp3p2/3q2np/2p5/7P/2QB1RP1/PP6/1K6 b - - 1 29,h8h7 f3f7 h7g8 c3g7,1039,mate mateIn2 middlegame short
8/4k1bN/2b3pp/2R2p2/2Bp4/7P/5PPK/r7 b - - 13 46,c6e4 c5c7 e7d6 c7g7,973,advantage endgame short skewer
8/p5p1/1p2p3/1P2P2p/P4PkP/3K2P1/8/8 b - - 0 43,g4g3 f4f5 e6f5 e5e6,1645,crushing endgame pawnEndgame short
4kb1r/p1Brnpp1/2p4p/3p1P1n/7q/2N1Q2B/P1P4P/1R3K2 b k - 1 23,d5d4 b1b8 d7d8 b8d8,1572,mate mateIn2 middlegame short
7k/6pp/2N5/5BP1/7n/q6Q/5R2/4r2K w - - 2 40,h1h2 a3d6 h3g3 e1h1 h2h1 d6g3 f2a2 g3f3,2170,crushing deflection exposedKing fork master middlegame pin veryLong
7k/ppp3pp/4pn2/1QP2p1P/4q3/3R4/PP3r2/K2B4 b - - 4 35,e4e5 d3d8 f6g8 d8g8 h8g8 b5e8,1420,attraction endgame long mate mateIn3 sacrifice
1k3r2/pp1qn3/1P1p3r/3Bp3/P1R1Q3/2P3Pp/7P/R5K1 b - - 0 26,a7a6 c4c7 d7c7 b6c7,1498,advancedPawn crushing middlegame queensideAttack short
r7/pRR3p1/1p2pBk1/4p3/4P3/r7/P4P1P/6K1 b - - 0 28,g7f6 c7g7 g6h5 g7h7 h5g4 b7g7,1270,crushing endgame long rookEndgame
1r1r2k1/2p3pp/2P2p2/p1n2P2/P1PNb3/2K5/4B2P/R5R1 w - - 0 29,d4e6 b8b3,1375,mate mateIn1 middlegame oneMove
rnb1k1nr/pp2ppbp/1qpp2p1/8/3PP3/P1N1B2P/1PP2PP1/R2QKBNR b KQkq - 0 6,b6b2 c3a4 b2a1 d1a1,1608,crushing opening short trappedPiece
r1q1r1k1/pbpn1pbp/1p1p1np1/6B1/2PNP3/2NB3P/PP3PP1/R2QR1K1 w - - 1 13,c3d5 f6d5 c4d5 g7d4,1430,advantage discoveredAttack middlegame short
8/7p/2N2k2/2P5/1P6/1r3P2/6K1/8 b - - 0 39,f6e6 c6d4 e6d5 d4b3,816,crushing endgame fork short
5r2/2R4R/3p1k2/2pP1p2/2P2P1K/1r6/8/8 b - - 0 43,b3b1 h7h6,1239,endgame mate mateIn1 oneMove rookEndgame
5rk1/1b3pP1/r7/2b1p2Q/ppP1P2N/7q/5P2/4RRK1 b - - 0 29,f8e8 h5h8,1190,mate mateIn1 middlegame oneMove
3r2k1/5pp1/p6p/1q6/R1Q5/4P1P1/5P1P/6K1 w - - 1 30,c4h4 d8d1 g1g2 b5f1,2005,crushing endgame short
5rk1/2R2pp1/1Q4p1/3P4/2P5/7P/6PK/r3q3 b - - 0 30,e1g1 b6g1 a1g1 h2g1,1094,crushing endgame short
3q1k1r/Q4pp1/2Bp4/3P2bp/4P1n1/1N6/1PP3PP/4K2R w K - 3 22,e1g1 g5e3 a7e3 g4e3,891,crushing fork master middlegame short
r6k/pb3B1p/5b2/1p3NQ1/3p4/1P6/PBP2K1P/8 b - - 0 28,f6g5 b2d4 g5f6 d4f6,906,endgame master mate mateIn2 short
1rb1kbnr/p2qpppp/3p4/1ppQ4/6P1/4P2P/PP1P1PB1/RNB1K1NR w KQk - 2 9,b1c3 c8b7 d5d3 b7g2,1459,advantage opening short skewer
r4rk1/p1q2ppp/2pb1n2/3p4/1P1Q4/2P2NB1/P4PPP/R3R1K1 b - - 0 18,f6e4 e1e4 d5e4 g3d6 c7d6 d4d6,1935,crushing fork long middlegame
8/bb6/6B1/4k1p1/5p1p/2NK1P1P/2P3P1/8 w - - 2 57,g6e4 b7a6 d3d2 a6f1,2059,advantage endgame short
r1bq1rk1/2pp1ppp/p7/np6/3P4/1B2BQ2/P1P2PPP/R3R1K1 b - - 3 13,c7c6 e3g5 a5b3 g5d8,1983,crushing middlegame short
rnb1k2N/ppp4p/3p2p1/2b1p2B/3qn3/8/PPPP2PP/RNBQ1R1K w q - 0 11,h8g6 d4g1 f1g1 e4f2,1494,kingsideAttack mate mateIn2 opening sacrifice short smotheredMate
8/8/5k2/5P1r/6K1/8/2R5/8 b - - 4 54,h5f5 c2c6 f6e5 c6c5 e5d4 c5f5,967,crushing deflection endgame exposedKing long rookEndgame skewer
